customer_id,order_id,order_date,order_value,channel
C00069,O0003089,2026-05-07,54.91,Email
C00101,O0001739,2025-12-10,71.83,Email
C00112,O0000801,2026-04-02,127.79,Email
C00246,O0004090,2026-03-01,23.0,Paid social
C00538,O0002621,2026-03-21,446.04,Organic
C00024,O0000297,2025-10-09,105.67,Store
C00250,O0004102,2025-05-31,104.4,Paid social
C00062,O0000335,2026-04-08,92.88,Email
C00138,O0002411,2026-04-03,38.96,Organic
C00152,O0001233,2025-06-16,145.15,Organic
C00303,O0002291,2025-09-21,34.44,Paid social
C00212,O0001011,2025-10-18,46.22,Paid social
C00381,O0002390,2025-01-07,60.93,Email
C00277,O0000405,2025-12-13,81.24,Paid social
C00054,O0002455,2026-03-28,38.68,Email
C00281,O0001587,2025-10-31,73.92,Organic
C00057,O0000950,2026-06-16,68.1,Organic
C00098,O0003530,2025-09-26,40.35,Email
C00060,O0003351,2026-01-01,82.33,Store
C00065,O0002215,2025-12-05,88.0,Email
C00091,O0002117,2025-08-26,73.07,Email
C00081,O0000871,2026-02-05,110.17,Email
C00561,O0000663,2025-07-02,371.57,Email
C00105,O0002914,2025-07-14,38.87,Store
C00319,O0002379,2025-06-25,49.35,Organic
C00096,O0003718,2026-02-11,39.03,Paid social
C00002,O0000775,2025-07-29,61.11,Email
C00006,O0001025,2025-12-11,52.93,Organic
C00063,O0000165,2025-08-27,71.36,Email
C00150,O0002647,2026-04-02,38.78,Email
C00585,O0003522,2025-06-29,174.93,Organic
C00124,O0003297,2025-08-17,88.79,Organic
C00532,O0000398,2025-04-17,542.68,Unknown
C00060,O0003348,2025-11-16,64.59,Store
C00305,O0000851,2025-09-19,55.19,Paid social
C00464,O0004110,2026-01-31,55.75,Store
C00060,O0003354,2026-04-20,51.96,Store
C00366,O0003988,2025-12-03,60.32,Email
C00193,O0003237,2025-06-23,72.02,Paid social
C00268,O0003102,2025-07-18,28.03,Store
C00005,O0002474,2025-08-16,59.85,Organic
C00294,O0000438,2025-09-09,52.89,Paid social
C00054,O0002452,2026-02-15,59.7,Email
C00024,O0000294,2025-08-20,80.49,Store
C00310,O0001425,2025-11-10,181.18,Organic
C00193,O0003241,2025-11-02,102.94,Paid social
C00134,O0001628,2025-07-15,69.6,Email
C00180,O0003163,2025-06-13,105.46,Store
C00562,O0000817,2025-11-21,524.84,Email
C00108,O0001979,2025-07-28,31.96,Organic
C00002,O0000779,2025-11-28,45.48,Email
C00060,O0003347,2025-10-22,100.76,Store
C00164,O0002598,2025-08-01,86.47,Email
C00120,O0001094,2026-01-31,57.33,Email
C00034,O0003770,2025-10-27,82.92,Email
C00182,O0001349,2026-01-27,90.94,Paid social
C00087,O0000580,2025-07-17,88.95,Email
C00290,O0000144,2025-08-07,117.57,Email
C00163,O0002321,2025-07-23,86.01,Store
C00074,O0004001,2025-06-27,54.46,Email
C00209,O0000278,2026-05-15,86.48,Paid social
C00252,O0000463,2025-10-11,70.35,Organic
C00321,O0000857,2025-12-08,73.42,Paid social
C00549,O0000539,2026-03-13,703.69,Email
C00109,O0003604,2026-01-02,50.08,Email
C00287,O0003044,2026-03-20,26.42,Organic
C00089,O0002355,2026-06-23,43.44,Email
C00599,O0000458,2025-12-12,678.86,Paid social
C00455,O0003275,2025-12-23,53.58,Email
C00319,O0002388,2026-03-04,22.98,Organic
C00142,O0000107,2025-08-25,100.0,Email
C00125,O0003635,2025-09-15,36.84,Organic
C00081,O0000868,2026-01-02,110.26,Email
C00240,O0001513,2025-07-01,28.29,Paid social
C00508,O0002378,2026-05-05,653.17,Organic
C00176,O0000638,2025-08-27,53.12,Paid social
C00101,O0001742,2026-03-23,105.43,Email
C00450,O0002906,2025-12-03,172.74,Email
C00144,O0001531,2025-12-29,34.07,Email
C00546,O0003036,2026-04-25,694.56,Paid social
C00380,O0000753,2025-09-28,30.51,Organic
C00146,O0001379,2025-07-06,84.7,Email
C00170,O0002524,2025-11-04,72.83,Email
C00121,O0003019,2025-11-03,55.66,Organic
C00161,O0000266,2025-12-29,114.86,Organic
C00126,O0002260,2025-08-11,43.03,Email
C00109,O0003601,2025-10-20,33.09,Email
C00124,O0003301,2025-11-04,77.24,Organic
C00533,O0002767,2026-03-02,412.0,Store
C00113,O0003856,2026-05-30,106.69,Store
C00202,O0004143,2026-02-14,123.74,Organic
C00150,O0002651,2026-06-10,70.9,Email
C00164,O0002602,2025-10-15,56.73,Email
C00049,O0003361,2025-07-31,54.38,Paid social
C00253,O0003864,2025-07-01,66.51,Paid social
C00238,O0002884,2025-08-06,115.76,Paid social
C00131,O0000288,2026-02-23,73.07,Email
C00229,O0003077,2026-04-14,35.43,Paid social
C00177,O0002829,2026-04-16,54.24,Organic
C00328,O0000812,2026-05-16,62.85,Email
C00476,O0000104,2025-06-11,85.47,Email
C00029,O0004245,2025-11-03,89.36,Organic
C00451,O0002909,2025-01-22,26.95,Email
C00291,O0001358,2025-10-17,89.92,Paid social
C00024,O0000293,2025-07-10,78.93,Store
C00304,O0002797,2025-04-30,83.83,Paid social
C00149,O0000879,2025-11-28,100.27,Store
C00076,O0003945,2025-07-10,63.01,Organic
C00018,O0004150,2025-10-24,61.75,Email
C00028,O0004224,2025-08-27,41.04,Email
C00254,O0001058,2025-04-19,44.23,Email
C00075,O0002232,2025-08-31,66.33,Paid social
C00115,O0000038,2026-05-26,60.98,Organic
C00208,O0000670,2026-05-17,91.2,Paid social
C00175,O0002816,2026-06-23,42.77,Email
C00084,O0000523,2026-01-30,50.3,Email
C00169,O0000454,2025-12-29,374.99,Paid social
C00114,O0001170,2025-07-27,111.49,Email
C00163,O0002328,2025-09-08,113.76,Store
C00164,O0002596,2025-07-15,52.2,Email
C00385,O0001203,2025-04-27,46.92,Paid social
C00102,O0001072,2025-11-29,73.07,Email
C00107,O0002107,2026-06-12,76.49,Email
C00161,O0000260,2025-10-08,110.87,Organic
C00159,O0001642,2025-06-20,142.76,Email
C00028,O0004231,2026-03-02,55.34,Email
C00168,O0003323,2025-07-16,47.08,Email
C00022,O0000416,2026-02-13,48.78,Store
C00341,O0002903,2025-06-06,34.16,Email
C00016,O0001257,2025-12-22,136.08,Email
C00063,O0000172,2026-01-02,58.72,Email
C00131,O0000281,2025-08-26,99.72,Email
C00215,O0001577,2025-05-07,103.66,Store
C00232,O0003383,2025-12-28,137.76,Organic
C00034,O0003777,2026-04-12,217.84,Email
C00032,O0001775,2026-01-24,19.2,Paid social
C00156,O0002853,2025-10-15,61.72,Email
C00132,O0001886,2026-01-14,47.04,Paid social
C00033,O0003618,2025-09-16,38.45,Store
C00115,O0000034,2026-03-29,65.2,Organic
C00293,O0004078,2025-10-21,111.6,Store
C00554,O0000054,2025-05-07,350.6,Email
C00016,O0001263,2026-06-20,70.16,Email
C00493,O0001431,2026-04-05,283.94,Organic
C00007,O0001479,2026-01-26,46.29,Email
C00203,O0003397,2026-05-16,71.57,Organic
C00114,O0001175,2025-11-24,102.21,Email
C00167,O0002962,2025-07-13,43.42,Store
C00053,O0002373,2026-05-20,54.11,Organic
C00055,O0000970,2026-05-08,131.09,Paid social
C00138,O0002406,2025-10-28,52.9,Organic
C00174,O0000362,2025-06-15,87.04,Email
C00172,O0003561,2025-09-18,63.55,Store
C00041,O0001676,2026-02-01,62.28,Email
C00572,O0002615,2026-02-16,323.48,Store
C00130,O0003141,2026-01-23,58.98,Store
C00149,O0000883,2026-02-20,75.4,Store
C00213,O0003174,2025-10-24,140.6,Email
C00047,O0002423,2025-08-04,129.78,Organic
C00469,O0001272,2025-06-23,88.8,Organic
C00236,O0000311,2025-07-05,93.79,Email
C00167,O0002960,2025-06-10,43.04,Store
C00600,O0000838,2025-05-04,239.52,Organic
C00101,O0001735,2025-10-28,102.04,Email
C00264,O0001144,2025-09-11,38.22,Organic
C00598,O0002611,2025-11-23,416.64,Organic
C00264,O0001145,2025-09-12,37.76,Organic
C00279,O0002548,2025-04-17,71.21,Organic
C00231,O0000154,2026-01-13,46.04,Email
C00165,O0000722,2026-01-24,84.25,Organic
C00356,O0001334,2024-12-29,81.9,Email
C00218,O0002624,2026-06-03,126.33,Paid social
C00170,O0002530,2026-01-23,65.66,Email
C00042,O0001103,2025-09-18,49.62,Email
C00085,O0000247,2026-01-01,57.81,Email
C00069,O0003086,2026-02-25,49.06,Email
C00322,O0000473,2026-04-08,105.04,Email
C00220,O0003399,2025-11-12,34.03,Organic
C00215,O0001579,2025-07-19,45.31,Store
C00330,O0001394,2025-07-05,23.87,Paid social
C00381,O0002391,2025-01-21,54.96,Email
C00131,O0000286,2025-11-07,83.84,Email
C00036,O0001831,2025-08-28,71.31,Organic
C00161,O0000270,2026-05-23,88.91,Organic
C00042,O0001108,2026-03-26,76.2,Email
C00038,O0000993,2026-06-18,94.38,Organic
C00227,O0004038,2025-12-27,45.76,Paid social
C00016,O0001254,2025-09-04,82.34,Email
C00040,O0000080,2026-04-21,39.25,Organic
C00247,O0000341,2026-03-09,53.07,Paid social
C00165,O0000714,2025-07-08,74.34,Organic
C00081,O0000861,2025-09-15,49.83,Email
C00220,O0003402,2026-05-31,26.78,Organic
C00126,O0002272,2026-04-18,47.0,Email
C00030,O0000205,2025-11-23,98.0,Email
C00150,O0002637,2025-09-27,96.29,Email
C00091,O0002119,2025-09-17,60.47,Email
C00005,O0002477,2025-10-30,84.67,Organic
C00052,O0003405,2025-07-21,57.42,Store
C00286,O0002254,2026-01-30,84.41,Email
C00302,O0002841,2026-06-13,44.74,Email
C00281,O0001588,2026-05-07,79.6,Organic
C00326,O0003317,2025-10-17,69.97,Paid social
C00356,O0001335,2025-12-25,52.55,Email
C00006,O0001020,2025-11-14,37.76,Organic
C00102,O0001070,2025-08-10,73.7,Email
C00540,O0001419,2025-06-22,363.45,Store
C00136,O0004208,2025-12-06,17.36,Organic
C00222,O0001393,2026-05-23,524.24,Paid social
C00060,O0003342,2025-09-21,104.8,Store
C00306,O0000089,2025-05-28,74.78,Email
C00101,O0001741,2026-02-26,87.53,Email
C00101,O0001737,2025-11-07,99.22,Email
C00167,O0002971,2025-10-17,43.92,Store
C00028,O0004226,2025-10-03,43.96,Email
C00161,O0000262,2025-11-25,92.12,Organic
C00166,O0001367,2025-09-13,83.29,Email
C00325,O0004166,2025-10-14,52.58,Organic
C00092,O0001305,2025-11-25,68.51,Email
C00148,O0002981,2025-08-14,30.25,Store
C00119,O0003120,2025-07-19,82.53,Email
C00090,O0003551,2026-01-11,49.63,Store
C00265,O0003727,2025-10-03,84.03,Organic
C00154,O0003251,2025-07-04,84.97,Organic
C00066,O0002510,2026-02-10,53.63,Email
C00009,O0000555,2026-01-06,176.92,Organic
C00588,O0003873,2025-09-10,462.1,Organic
C00069,O0003085,2026-02-17,66.52,Email
C00046,O0003210,2026-06-03,67.24,Paid social
C00153,O0004060,2025-06-23,74.83,Paid social
C00265,O0003728,2026-04-29,43.79,Organic
C00142,O0000116,2026-02-26,68.53,Email
C00093,O0000618,2026-01-13,64.02,Email
C00033,O0003619,2025-09-30,26.71,Store
C00056,O0000893,2025-09-11,95.66,Email
C00115,O0000022,2025-06-16,107.77,Organic
C00105,O0002915,2025-07-19,26.5,Store
C00081,O0000864,2025-09-29,117.86,Email
C00007,O0001478,2026-01-14,71.06,Email
C00139,O0001548,2026-03-07,113.14,Store
C00171,O0002200,2025-08-16,188.53,Paid social
C00066,O0002512,2026-02-24,38.77,Email
C00109,O0003611,2026-05-13,57.3,Email
C00115,O0000023,2025-07-09,83.96,Organic
C00211,O0000160,2026-05-06,65.86,Store
C00093,O0000613,2025-07-28,45.54,Email
C00174,O0000375,2026-02-10,78.85,Email
C00067,O0003896,2025-07-10,53.13,Paid social
C00547,O0002436,2026-01-20,414.67,Organic
C00036,O0001833,2025-11-28,68.58,Organic
C00019,O0001680,2025-08-11,61.83,Paid social
C00021,O0003491,2026-02-08,142.35,Store
C00280,O0000391,2025-06-25,45.47,Organic
C00091,O0002112,2025-06-05,67.2,Email
C00064,O0003515,2025-12-25,57.7,Email
C00171,O0002208,2026-06-07,162.76,Paid social
C00423,O0003236,2025-11-18,34.91,Organic
C00062,O0000327,2025-11-30,116.08,Email
C00434,O0002141,2025-10-06,140.47,Unknown
C00513,O0001953,2026-05-11,329.05,Organic
C00048,O0004117,2025-11-19,124.97,Email
C00208,O0000668,2025-11-22,57.96,Paid social
C00034,O0003778,2026-05-28,123.66,Email
C00572,O0002616,2026-04-05,297.37,Store
C00180,O0003168,2025-11-10,91.97,Store
C00264,O0001148,2025-11-28,25.46,Organic
C00119,O0003121,2025-08-12,31.48,Email
C00100,O0001618,2026-01-02,51.8,Store
C00204,O0000150,2025-11-14,27.68,Email
C00023,O0003687,2025-11-09,26.06,Email
C00148,O0002978,2025-06-26,55.47,Store
C00285,O0001198,2025-11-23,94.98,Organic
C00049,O0003364,2025-10-18,60.13,Paid social
C00436,O0004256,2025-05-26,7.8,Paid social
C00569,O0001436,2025-05-26,265.98,Email
C00300,O0002281,2025-06-15,61.75,Email
C00297,O0004099,2026-03-14,8.42,Email
C00152,O0001235,2025-07-11,100.83,Organic
C00033,O0003624,2025-12-27,26.34,Store
C00090,O0003546,2025-08-17,59.46,Store
C00593,O0000475,2025-08-06,593.19,Paid social
C00215,O0001584,2026-04-27,50.22,Store
C00136,O0004206,2025-09-06,18.22,Organic
C00087,O0000581,2025-10-15,71.62,Email
C00102,O0001082,2026-06-12,92.66,Email
C00074,O0004009,2025-12-31,109.35,Email
C00123,O0002088,2026-06-21,81.57,Email
C00120,O0001089,2025-12-04,66.05,Email
C00319,O0002386,2026-01-05,32.18,Organic
C00567,O0000793,2026-03-28,501.54,Email
C00361,O0001454,2025-11-03,82.59,Email
C00313,O0000060,2025-07-11,60.59,Organic
C00320,O0003474,2025-10-11,23.73,Paid social
C00077,O0000688,2026-04-21,84.48,Store
C00118,O0003429,2025-09-28,29.18,Email
C00252,O0000468,2026-01-10,42.36,Organic
C00042,O0001110,2026-05-22,62.76,Email
C00307,O0002245,2025-08-22,41.14,Organic
C00214,O0001932,2025-11-25,88.77,Paid social
C00014,O0003002,2025-11-22,100.44,Email
C00479,O0003863,2025-11-27,89.04,Store
C00141,O0002457,2025-07-02,148.33,Email
C00044,O0003883,2025-12-28,86.66,Email
C00019,O0001690,2026-03-12,104.65,Paid social
C00141,O0002467,2026-04-17,136.37,Email
C00116,O0000223,2025-09-24,50.29,Email
C00407,O0002026,2025-07-31,43.28,Paid social
C00061,O0002171,2026-02-26,51.07,Organic
C00020,O0003830,2026-04-17,116.04,Organic
C00274,O0001210,2025-07-20,60.01,Paid social
C00261,O0001265,2026-01-14,44.09,Paid social
C00249,O0002314,2025-07-09,86.09,Email
C00041,O0001673,2025-07-28,58.65,Email
C00308,O0003862,2026-05-26,85.41,Store
C00298,O0003214,2025-07-24,50.79,Organic
C00110,O0001161,2025-09-27,70.29,Organic
C00045,O0000137,2026-01-29,109.3,Store
C00282,O0003117,2026-05-03,73.57,Organic
C00132,O0001882,2025-11-12,49.08,Paid social
C00283,O0002000,2026-03-15,63.41,Store
C00048,O0004114,2025-07-31,94.58,Email
C00184,O0001043,2025-10-06,48.04,Organic
C00214,O0001933,2026-01-13,78.46,Paid social
C00042,O0001104,2025-11-22,101.87,Email
C00068,O0003191,2026-06-09,80.11,Email
C00051,O0000591,2025-08-16,65.68,Email
C00002,O0000788,2026-05-08,60.8,Email
C00193,O0003238,2025-07-18,96.8,Paid social
C00199,O0001698,2026-06-15,65.16,Organic
C00058,O0000570,2025-12-27,53.47,Email
C00088,O0001908,2025-09-13,56.1,Email
C00320,O0003479,2026-05-05,24.97,Paid social
C00183,O0003655,2026-06-03,52.06,Paid social
C00105,O0002928,2026-01-28,34.62,Store
C00131,O0000292,2026-06-30,103.58,Email
C00133,O0001809,2026-03-23,60.98,Email
C00580,O0003892,2026-02-15,456.41,Store
C00022,O0000419,2026-04-04,48.06,Store
C00192,O0001799,2025-05-20,37.71,Paid social
C00162,O0003913,2025-09-10,74.16,Store
C00086,O0003743,2026-06-08,46.94,Organic
C00145,O0000040,2025-08-04,68.02,Store
C00250,O0004105,2026-04-08,86.71,Paid social
C00007,O0001483,2026-04-17,31.57,Email
C00233,O0003098,2025-12-08,36.02,Paid social
C00315,O0000100,2026-03-08,62.87,Email
C00273,O0003582,2025-09-04,81.88,Store
C00495,O0003212,2026-06-21,549.48,Unknown
C00369,O0003293,2026-01-21,25.15,Store
C00025,O0002068,2026-06-04,50.43,Email
C00132,O0001883,2025-11-28,48.72,Paid social
C00102,O0001081,2026-05-27,109.21,Email
C00092,O0001306,2025-12-20,29.64,Email
C00456,O0002630,2025-01-09,55.51,Organic
C00044,O0003888,2026-04-08,87.44,Email
C00184,O0001039,2025-05-11,75.34,Organic
C00168,O0003324,2025-08-03,64.06,Email
C00007,O0001472,2025-09-29,37.65,Email
C00086,O0003745,2026-06-28,103.31,Organic
C00023,O0003696,2026-03-26,28.16,Email
C00187,O0000442,2025-05-25,50.22,Paid social
C00257,O0003659,2025-10-17,68.52,Email
C00212,O0001008,2025-08-16,83.86,Paid social
C00129,O0002030,2025-10-07,123.68,Store
C00309,O0002658,2025-11-01,60.38,Paid social
C00032,O0001768,2025-09-26,24.2,Paid social
C00567,O0000792,2026-01-09,293.18,Email
C00232,O0003381,2025-09-05,111.41,Organic
C00224,O0003033,2026-06-05,133.06,Paid social
C00131,O0000285,2025-11-06,62.7,Email
C00115,O0000036,2026-04-22,60.5,Organic
C00096,O0003720,2026-04-24,43.04,Paid social
C00019,O0001682,2025-10-05,98.37,Paid social
C00153,O0004070,2026-02-25,94.71,Paid social
C00103,O0001126,2025-06-15,60.58,Paid social
C00078,O0004282,2026-06-07,32.44,Email
C00070,O0003813,2026-01-27,113.43,Store
C00246,O0004088,2025-08-15,15.77,Paid social
C00427,O0001699,2026-05-28,96.98,Paid social
C00013,O0001708,2025-12-16,35.64,Organic
C00242,O0003229,2026-03-09,65.46,Organic
C00379,O0003481,2025-12-12,23.86,Paid social
C00295,O0004196,2026-03-07,70.52,Email
C00003,O0000696,2025-11-10,42.47,Email
C00078,O0004263,2025-07-28,28.66,Email
C00055,O0000964,2026-01-14,41.88,Paid social
C00122,O0000014,2026-01-30,179.9,Email
C00064,O0003514,2025-11-13,102.26,Email
C00086,O0003733,2025-08-21,60.05,Organic
C00137,O0001914,2025-06-04,128.63,Email
C00119,O0003124,2025-11-22,74.75,Email
C00095,O0002022,2026-02-17,125.11,Email
C00293,O0004080,2026-05-19,158.29,Store
C00351,O0002045,2025-02-04,49.89,Paid social
C00521,O0000358,2025-11-20,330.1,Organic
C00037,O0003068,2026-04-14,70.3,Email
C00020,O0003833,2026-06-30,111.63,Organic
C00073,O0000766,2026-03-29,44.9,Email
C00179,O0002587,2026-03-14,70.29,Organic
C00445,O0002518,2025-10-23,8.93,Organic
C00174,O0000366,2025-08-07,65.56,Email
C00055,O0000957,2025-10-02,82.55,Paid social
C00267,O0003504,2025-09-22,125.88,Email
C00105,O0002922,2025-09-20,42.84,Store
C00011,O0001938,2025-09-25,71.5,Email
C00004,O0001117,2025-12-03,54.19,Email
C00374,O0001412,2026-04-02,147.44,Paid social
C00568,O0001575,2025-09-02,501.99,Unknown
C00314,O0003147,2025-07-05,111.99,Email
C00114,O0001177,2026-01-20,109.82,Email
C00589,O0001417,2026-03-24,98.45,Organic
C00065,O0002219,2026-02-28,88.39,Email
C00058,O0000562,2025-06-10,54.37,Email
C00216,O0003784,2026-05-01,68.84,Store
C00118,O0003434,2025-11-21,29.3,Email
C00515,O0003817,2026-01-29,712.53,Email
C00024,O0000298,2025-10-26,76.18,Store
C00143,O0002747,2026-02-16,70.77,Organic
C00500,O0002876,2025-10-14,543.59,Email
C00111,O0002703,2026-02-18,85.87,Email
C00267,O0003508,2026-06-12,136.03,Email
C00115,O0000027,2025-10-29,56.38,Organic
C00242,O0003227,2026-01-21,48.64,Organic
C00155,O0000189,2025-10-14,112.85,Paid social
C00158,O0001598,2026-02-09,136.44,Email
C00163,O0002322,2025-08-24,116.45,Store
C00170,O0002523,2025-10-30,62.02,Email
C00142,O0000112,2025-10-07,122.76,Email
C00066,O0002506,2025-10-22,47.56,Email
C00422,O0000240,2025-09-04,109.45,Email
C00052,O0003404,2025-07-05,41.11,Store
C00480,O0002832,2025-01-07,57.78,Email
C00086,O0003744,2026-06-12,81.72,Organic
C00173,O0001956,2025-09-12,21.86,Store
C00018,O0004155,2026-01-28,72.55,Email
C00079,O0000740,2025-12-19,47.78,Organic
C00031,O0001004,2026-04-20,90.17,Email
C00135,O0000835,2026-06-18,60.0,Organic
C00529,O0001992,2026-04-13,1250.05,Email
C00388,O0000611,2025-10-08,33.07,Organic
C00122,O0000008,2025-09-27,68.94,Email
C00201,O0001455,2025-08-11,28.29,Organic
C00488,O0001696,2026-04-25,670.14,Email
C00084,O0000517,2026-01-03,68.63,Email
C00325,O0004162,2025-08-16,39.04,Organic
C00234,O0000975,2026-05-10,114.6,Store
C00380,O0000751,2024-10-06,36.57,Organic
C00055,O0000959,2025-11-06,57.2,Paid social
C00051,O0000598,2026-02-21,49.67,Email
C00161,O0000268,2026-05-06,112.86,Organic
C00123,O0002076,2025-11-04,82.15,Email
C00252,O0000464,2025-11-16,69.24,Organic
C00066,O0002503,2025-08-01,44.76,Email
C00110,O0001159,2025-09-03,111.16,Organic
C00065,O0002223,2026-06-24,84.92,Email
C00247,O0000342,2026-06-01,103.08,Paid social
C00002,O0000776,2025-08-02,42.86,Email
C00072,O0000550,2025-10-25,98.39,Store
C00044,O0003877,2025-05-25,123.72,Email
C00045,O0000131,2025-08-15,140.01,Store
C00309,O0002659,2026-04-15,65.84,Paid social
C00514,O0000001,2025-09-22,627.16,Organic
C00512,O0001901,2025-09-18,438.28,Email
C00107,O0002102,2026-01-04,38.12,Email
C00408,O0003222,2025-09-14,110.65,Paid social
C00311,O0002665,2025-09-02,40.01,Paid social
C00016,O0001262,2026-06-17,83.01,Email
C00017,O0000381,2026-01-09,84.55,Email
C00268,O0003105,2026-01-30,38.18,Store
C00127,O0001507,2026-06-09,74.24,Paid social
C00024,O0000304,2026-05-14,40.16,Store
C00071,O0003455,2025-07-26,102.02,Email
C00128,O0001727,2026-01-01,138.85,Email
C00054,O0002454,2026-03-28,59.0,Email
C00314,O0003151,2026-05-25,67.18,Email
C00351,O0002046,2025-12-02,38.1,Paid social
C00085,O0000244,2025-11-09,75.38,Email
C00232,O0003379,2025-04-29,107.29,Organic
C00215,O0001581,2025-09-28,33.66,Store
C00185,O0001032,2025-05-03,59.98,Organic
C00178,O0001182,2025-07-02,71.24,Store
C00585,O0003521,2025-06-13,189.43,Organic
C00373,O0000402,2025-10-21,32.04,Paid social
C00164,O0002599,2025-08-10,53.64,Email
C00126,O0002257,2025-06-02,59.38,Email
C00173,O0001962,2025-12-12,29.37,Store
C00112,O0000797,2025-11-08,98.21,Email
C00109,O0003605,2026-01-03,30.73,Email
C00269,O0000845,2025-12-15,113.35,Paid social
C00241,O0002846,2025-07-29,59.11,Store
C00120,O0001085,2025-10-29,62.57,Email
C00531,O0000904,2026-05-17,323.1,Organic
C00174,O0000373,2026-01-15,82.51,Email
C00093,O0000623,2026-03-22,50.92,Email
C00162,O0003916,2026-01-12,86.98,Store
C00183,O0003650,2025-06-29,52.13,Paid social
C00403,O0002593,2024-09-27,10.54,Email
C00246,O0004092,2026-05-10,28.16,Paid social
C00061,O0002174,2026-03-26,26.39,Organic
C00051,O0000601,2026-05-22,58.9,Email
C00587,O0003998,2026-04-15,517.26,Store
C00014,O0003001,2025-11-13,190.34,Email
C00233,O0003095,2025-04-27,52.46,Paid social
C00175,O0002807,2025-12-11,48.66,Email
C00321,O0000858,2026-06-05,157.4,Paid social
C00135,O0000825,2025-11-10,87.69,Organic
C00062,O0000321,2025-07-09,62.78,Email
C00054,O0002456,2026-05-30,40.86,Email
C00497,O0002144,2025-11-11,322.28,Store
C00046,O0003207,2026-04-10,71.24,Paid social
C00063,O0000178,2026-05-18,88.38,Email
C00484,O0001930,2026-03-09,101.52,Email
C00170,O0002525,2025-11-17,68.85,Email
C00109,O0003599,2025-07-23,88.48,Email
C00107,O0002097,2025-09-06,76.0,Email
C00097,O0001229,2026-05-13,81.09,Organic
C00173,O0001963,2025-12-25,26.67,Store
C00016,O0001259,2026-03-05,104.63,Email
C00301,O0001895,2025-08-19,56.82,Paid social
C00037,O0003069,2026-04-23,65.61,Email
C00432,O0000530,2025-06-26,13.19,Organic
C00243,O0000184,2026-03-05,59.99,Unknown
C00220,O0003400,2025-11-15,30.02,Organic
C00166,O0001366,2025-07-14,64.61,Email
C00316,O0002311,2026-03-05,78.1,Paid social
C00089,O0002351,2026-02-23,57.11,Email
C00073,O0000757,2025-06-29,43.12,Email
C00029,O0004240,2025-07-25,71.43,Organic
C00574,O0000257,2026-04-14,521.47,Email
C00157,O0001864,2026-02-01,40.25,Email
C00238,O0002885,2025-09-09,119.53,Paid social
C00011,O0001940,2025-11-26,47.62,Email
C00298,O0003216,2025-11-05,78.92,Organic
C00329,O0003589,2025-11-06,97.24,Paid social
C00060,O0003343,2025-09-22,48.26,Store
C00133,O0001811,2026-04-11,67.02,Email
C00014,O0003005,2025-12-11,61.33,Email
C00297,O0004095,2025-10-06,4.89,Email
C00303,O0002295,2026-04-07,22.4,Paid social
C00111,O0002695,2025-09-25,62.74,Email
C00492,O0001432,2026-02-08,806.82,Organic
C00001,O0002777,2025-12-04,73.74,Email
C00185,O0001035,2025-09-18,29.27,Organic
C00564,O0003798,2026-04-26,421.02,Email
C00509,O0003679,2025-07-17,138.53,Email
C00078,O0004281,2026-04-27,28.96,Email
C00250,O0004103,2025-07-29,56.38,Paid social
C00122,O0000012,2025-12-16,80.29,Email
C00411,O0002934,2025-11-13,69.67,Paid social
C00047,O0002431,2026-02-25,83.59,Organic
C00544,O0002395,2025-10-09,430.92,Store
C00265,O0003723,2025-05-05,79.96,Organic
C00091,O0002127,2026-05-15,44.13,Email
C00257,O0003662,2026-03-07,48.27,Email
C00144,O0001533,2026-03-14,53.04,Email
C00033,O0003627,2026-02-26,46.86,Store
C00077,O0000683,2026-02-03,79.66,Store
C00119,O0003126,2026-01-21,49.5,Email
C00173,O0001965,2026-01-12,28.59,Store
C00163,O0002323,2025-08-25,67.26,Store
C00112,O0000802,2026-04-15,99.51,Email
C00419,O0003754,2025-06-17,50.67,Email
C00053,O0002375,2026-06-21,145.49,Organic
C00151,O0002730,2026-04-15,69.97,Email
C00102,O0001076,2026-02-15,55.57,Email
C00061,O0002177,2026-05-11,39.72,Organic
C00008,O0001325,2025-10-29,84.59,Email
C00034,O0003769,2025-10-01,102.44,Email
C00176,O0000633,2025-07-31,55.72,Paid social
C00138,O0002410,2026-02-03,25.03,Organic
C00152,O0001234,2025-07-05,165.92,Organic
C00268,O0003101,2025-05-25,46.47,Store
C00083,O0003154,2025-12-14,87.39,Email
C00017,O0000386,2026-04-21,84.54,Email
C00118,O0003428,2025-09-19,39.39,Email
C00113,O0003857,2026-06-11,117.42,Store
C00192,O0001798,2025-05-20,36.56,Paid social
C00142,O0000114,2026-01-25,104.13,Email
C00316,O0002307,2025-07-11,77.25,Paid social
C00421,O0002711,2025-12-14,13.62,Store
C00145,O0000050,2026-04-29,42.4,Store
C00135,O0000820,2025-08-04,74.25,Organic
C00029,O0004248,2025-12-22,96.24,Organic
C00047,O0002425,2025-11-04,104.08,Organic
C00266,O0001338,2025-08-17,36.51,Paid social
C00537,O0002298,2025-10-18,254.79,Organic
C00067,O0003901,2025-12-15,62.48,Paid social
C00094,O0003290,2026-03-20,83.0,Organic
C00577,O0001282,2025-05-09,357.45,Organic
C00069,O0003079,2025-07-13,133.12,Email
C00235,O0001789,2025-10-10,69.75,Organic
C00175,O0002812,2026-05-01,49.93,Email
